id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
697246016	20170731	1	900000000000012004	118168003	en	900000000000003001	Specimen source morphology (attribute)	900000000000448009
697253013	20170731	1	900000000000012004	118169006	en	900000000000003001	Specimen source topography (attribute)	900000000000448009
697265012	20170731	1	900000000000012004	118170007	en	900000000000003001	Specimen source identity (attribute)	900000000000448009
697276011	20170731	1	900000000000012004	118171006	en	900000000000003001	Specimen procedure (attribute)	900000000000448009
697589016	20170731	1	900000000000207008	118199002	en	900000000000003001	Finding relating to sexuality and sexual activity (finding)	900000000000448009
697598018	20170731	1	900000000000207008	301766008	en	900000000000003001	Lesion of brain (finding)	900000000000448009
697704014	20170731	1	900000000000207008	301857004	en	900000000000003001	Finding of body region (finding)	900000000000448009
697810018	20170731	1	900000000000207008	118222006	en	900000000000003001	General finding of observation of patient (finding)	900000000000448009
697875016	20170731	1	900000000000207008	118228005	en	900000000000003001	Functional finding (finding)	900000000000448009
697920010	20170731	1	900000000000207008	118232004	en	900000000000003001	Reproductive finding (finding)	900000000000448009
697938013	20170731	1	900000000000207008	118234003	en	900000000000003001	Finding by site (finding)	900000000000448009
697981011	20170731	1	900000000000207008	118238000	en	900000000000003001	Urogenital finding (finding)	900000000000448009
698086018	20170731	1	900000000000207008	302199004	en	900000000000003001	Examination - action (qualifier value)	900000000000448009
698142013	20170731	1	900000000000207008	118254002	en	900000000000003001	Finding of head and neck region (finding)	900000000000448009
698153019	20020731	0	900000000000207008	118255001	en	900000000000003001	Reproductive function (function)	900000000000020002
698190018	20170731	1	900000000000207008	302292003	en	900000000000003001	Finding of trunk structure (finding)	900000000000448009
698461015	20170731	1	900000000000207008	302548004	en	900000000000003001	Entire head (body structure)	900000000000448009
698463017	20170731	1	900000000000207008	302549007	en	900000000000003001	Entire face (body structure)	900000000000448009
698464011	20170731	1	900000000000207008	302550007	en	900000000000003001	Entire neck (body structure)	900000000000448009
698465012	20170731	1	900000000000207008	302551006	en	900000000000003001	Entire thorax (body structure)	900000000000448009
698466013	20170731	1	900000000000207008	302552004	en	900000000000003001	Entire back (surface region) (body structure)	900000000000448009
698467016	20170731	1	900000000000207008	302553009	en	900000000000003001	Entire abdomen (body structure)	900000000000448009
699280014	20170731	1	900000000000207008	303102005	en	900000000000003001	Special disorder atoms (qualifier value)	900000000000448009
699513018	20030131	0	900000000000207008	303340002	en	900000000000003001	Face and neck structure (body structure)	900000000000020002
699614015	20170731	1	900000000000207008	303430001	en	900000000000003001	Introduction of substance (qualifier value)	900000000000448009
699812018	20060731	0	900000000000207008	303607000	en	900000000000003001	Biomedical equipment, device (physical object)	900000000000020002
699862011	20170731	1	900000000000207008	118633002	en	900000000000003001	Artery of thorax (body structure)	900000000000448009
699864012	20060731	0	900000000000207008	303653007	en	900000000000003001	CT of structures of the head (procedure)	900000000000017005
699871019	20060731	0	900000000000207008	303660001	en	900000000000003001	CT of neck skeleton (procedure)	900000000000017005
699872014	20060731	0	900000000000207008	303661002	en	900000000000003001	CT of thoracic region (procedure)	900000000000017005
699873016	20170731	1	900000000000207008	118634008	en	900000000000003001	Structure of artery of abdomen (body structure)	900000000000448009
699874010	20060731	0	900000000000207008	303662009	en	900000000000003001	CT of intrathoracic structures (procedure)	900000000000017005
699875011	20060731	0	900000000000207008	303663004	en	900000000000003001	CT of thoracic skeleton (procedure)	900000000000017005
699881015	20060731	0	900000000000207008	303669000	en	900000000000003001	CT of intrathoracic cardiovascular structures (procedure)	900000000000017005
699891014	20060731	0	900000000000207008	303678006	en	900000000000003001	CT of regions (procedure)	900000000000017005
699892019	20060731	0	900000000000207008	303679003	en	900000000000003001	CT of systems (procedure)	900000000000017005
699893012	20060731	0	900000000000207008	303680000	en	900000000000003001	CT of cardiovascular system (procedure)	900000000000017005
699909017	20060731	0	900000000000207008	303695003	en	900000000000003001	CT of back region (procedure)	900000000000017005
699910010	20030731	1	900000000000207008	303696002	en	900000000000003001	CT of dorsal region (procedure)	900000000000017005
699912019	20080131	0	900000000000207008	303698001	en	900000000000003001	Special CT studies (procedure)	900000000000020002
699965014	20170731	1	900000000000207008	303745009	en	900000000000003001	Contrast radiology studies of systems excluding angiography (procedure)	900000000000448009
699971015	20170731	1	900000000000207008	303751004	en	900000000000003001	Musculoskeletal system contrast procedure (procedure)	900000000000448009
699994019	20170731	1	900000000000207008	118646007	en	900000000000003001	Entire bone of head (body structure)	900000000000448009
700003012	20170731	1	900000000000207008	303780008	en	900000000000003001	Regional contrast radiology (procedure)	900000000000448009
700010018	20170731	1	900000000000207008	303786002	en	900000000000003001	Contrast procedure of neck (procedure)	900000000000448009
700011019	20170731	1	900000000000207008	303787006	en	900000000000003001	Contrast procedure of head (procedure)	900000000000448009
700014010	20170731	1	900000000000207008	303790000	en	900000000000003001	Abdominal contrast procedure (procedure)	900000000000448009
700017015	20170731	1	900000000000207008	303792008	en	900000000000003001	Thoracic contrast procedure (procedure)	900000000000448009
700034011	20170731	1	900000000000207008	303808007	en	900000000000003001	Regional angiography (procedure)	900000000000448009
700056014	20170731	1	900000000000207008	303827001	en	900000000000003001	Trunk angiography (procedure)	900000000000448009
700057017	20170731	1	900000000000207008	303828006	en	900000000000003001	Head angiography (procedure)	900000000000448009
700058010	20170731	1	900000000000207008	303829003	en	900000000000003001	Chest angiography (procedure)	900000000000448009
700091018	20170731	1	900000000000207008	303859008	en	900000000000003001	Nuclear medicine study of systems (procedure)	900000000000448009
700094014	20170731	1	900000000000207008	118655005	en	900000000000003001	Body part subdivision (body structure)	900000000000448009
700095010	20170731	1	900000000000207008	303862006	en	900000000000003001	Specific nuclear medicine studies (procedure)	900000000000448009
700131017	20170731	1	900000000000207008	303894001	en	900000000000003001	Structural modification (qualifier value)	900000000000448009
700169010	20170731	1	900000000000207008	303927002	en	900000000000003001	Plain film of body region (procedure)	900000000000448009
700174019	20020131	1	900000000000207008	303932001	en	900000000000003001	Thoracic cage X-ray (procedure)	900000000000020002
700176017	20170731	1	900000000000207008	118664000	en	900000000000003001	Procedure on body system (procedure)	900000000000448009
700177014	20070731	1	900000000000207008	303934000	en	900000000000003001	X-ray of region of spine (procedure)	900000000000017005
700181014	20170731	1	900000000000207008	303938002	en	900000000000003001	Plain film of neck (procedure)	900000000000448009
700194011	20170731	1	900000000000207008	118666003	en	900000000000003001	Procedure on musculoskeletal system (procedure)	900000000000448009
700247012	20170731	1	900000000000207008	118672003	en	900000000000003001	Procedure on cardiovascular system (procedure)	900000000000448009
700268013	20170731	1	900000000000207008	118674002	en	900000000000003001	Procedure on genitourinary system (procedure)	900000000000448009
700291012	20170731	1	900000000000207008	304035006	en	900000000000003001	Regional back structure (body structure)	900000000000448009
700292017	20170731	1	900000000000207008	304036007	en	900000000000003001	Cervical region back structure (body structure)	900000000000448009
700293010	20170731	0	900000000000207008	304037003	en	900000000000003001	Thoracic region back structure (body structure)	900000000000020002
700298018	20170731	1	900000000000207008	304041004	en	900000000000003001	Gonadal endocrine structure (body structure)	900000000000448009
700320017	20170731	1	900000000000207008	304061005	en	900000000000003001	Vascular structure of neck (body structure)	900000000000448009
700321018	20170731	0	900000000000207008	304062003	en	900000000000003001	Intrathoracic vascular structure (body structure)	900000000000020002
700322013	20170731	0	900000000000207008	304063008	en	900000000000003001	Abdominal and pelvic vascular structure (body structure)	900000000000020002
700414017	20170731	1	900000000000207008	118689006	en	900000000000003001	Procedure on body part (procedure)	900000000000448009
700420016	20170731	1	900000000000207008	118690002	en	900000000000003001	Procedure on head (procedure)	900000000000448009
700432017	20170731	1	900000000000207008	118691003	en	900000000000003001	Procedure on face (procedure)	900000000000448009
700453014	20170731	1	900000000000207008	118693000	en	900000000000003001	Procedure on neck (procedure)	900000000000448009
700464012	20170731	1	900000000000207008	118694006	en	900000000000003001	Procedure on trunk (procedure)	900000000000448009
700474010	20170731	1	900000000000207008	118695007	en	900000000000003001	Procedure on thorax (procedure)	900000000000448009
700485012	20170731	1	900000000000207008	118696008	en	900000000000003001	Procedure on mediastinum (procedure)	900000000000448009
700494018	20170731	1	900000000000207008	118697004	en	900000000000003001	Procedure on chest wall (procedure)	900000000000448009
700505012	20170731	1	900000000000207008	118698009	en	900000000000003001	Procedure on abdomen (procedure)	900000000000448009
700516017	20170731	1	900000000000207008	118699001	en	900000000000003001	Procedure on pelvis (procedure)	900000000000448009
700678015	20170731	1	900000000000207008	118717007	en	900000000000003001	Procedure on organ (procedure)	900000000000448009
700786012	20170731	1	900000000000207008	118727001	en	900000000000003001	Procedure on bony skeleton (procedure)	900000000000448009
700807012	20170731	1	900000000000207008	118729003	en	900000000000003001	Procedure on bone of skull (procedure)	900000000000448009
700832014	20170731	1	900000000000207008	118731007	en	900000000000003001	Procedure on facial bone (procedure)	900000000000448009
700883014	20170731	1	900000000000207008	118736002	en	900000000000003001	Procedure on vertebra (procedure)	900000000000448009
700902017	20170731	1	900000000000207008	118738001	en	900000000000003001	Procedure on soft tissue (procedure)	900000000000448009
700953016	20170731	1	900000000000207008	304623008	en	900000000000003001	Entire gonad (body structure)	900000000000448009
701130014	20170731	1	900000000000207008	304783003	en	900000000000003001	Musculoskeletal structure of trunk (body structure)	900000000000448009
701134017	20170731	1	900000000000207008	118760003	en	900000000000003001	Entire viscus (body structure)	900000000000448009
701430017	20030131	0	900000000000207008	305072005	en	900000000000003001	Breast and endocrine structures (body structure)	900000000000020002
701480011	20170731	1	900000000000207008	118797008	en	900000000000003001	Procedure on heart (procedure)	900000000000448009
701491016	20170731	1	900000000000207008	118804001	en	900000000000003001	Procedure on blood vessel (procedure)	900000000000448009
701497017	20170731	1	900000000000207008	118805000	en	900000000000003001	Procedure on artery (procedure)	900000000000448009
701530015	20170731	1	900000000000207008	118808003	en	900000000000003001	Procedure on artery of thorax and abdomen (procedure)	900000000000448009
701553019	20170731	1	900000000000207008	118810001	en	900000000000003001	Procedure on artery of thorax (procedure)	900000000000448009
701565015	20170731	1	900000000000207008	118811002	en	900000000000003001	Procedure on artery of abdomen (procedure)	900000000000448009
701576016	20170731	1	900000000000207008	118812009	en	900000000000003001	Procedure on vein (procedure)	900000000000448009
702941012	20040731	0	900000000000207008	118934005	en	900000000000003001	Disease of head (disorder)	900000000000020002
703009010	20040731	0	900000000000207008	118940003	en	900000000000003001	Disease of nervous system (disorder)	900000000000020002
703043018	20040731	0	900000000000207008	118943001	en	900000000000003001	Disease of pelvis (disorder)	900000000000020002
703122016	20020131	1	900000000000207008	118950002	en	900000000000003001	Procedure on head AND/OR neck (procedure)	900000000000020002
703158011	20030131	0	900000000000207008	306721000	en	900000000000003001	Bone and joint structures (body structure)	900000000000020002
703186015	20170731	1	900000000000207008	118956008	en	900000000000003001	Body structure, altered from its original anatomical structure (morphologic abnormality)	900000000000448009
703283019	20170731	1	900000000000207008	118965001	en	900000000000003001	Musculoskeletal system subdivision (body structure)	900000000000448009
703294015	20170731	1	900000000000207008	118966000	en	900000000000003001	Skeletal system subdivision (body structure)	900000000000448009
703334016	20170731	1	900000000000207008	118970008	en	900000000000003001	Cardiovascular system subdivision (body structure)	900000000000448009
703399011	20070131	0	900000000000207008	118976002	en	900000000000003001	Nervous system subdivision (body structure)	900000000000020002
703416019	20170731	0	900000000000207008	306954006	en	900000000000003001	Regional vascular structure (body structure)	900000000000020002
703417011	20170731	1	900000000000207008	306955007	en	900000000000003001	Vascular structure of trunk (body structure)	900000000000448009
705032012	20170731	1	900000000000207008	308489006	en	900000000000003001	Pathological process (qualifier value)	900000000000448009
705226010	20170731	1	900000000000207008	308730000	en	900000000000003001	Head and neck contrast procedure (procedure)	900000000000448009
705231012	20170731	1	900000000000207008	308734009	en	900000000000003001	Artery of trunk (body structure)	900000000000448009
705256018	20170731	1	900000000000207008	308762002	en	900000000000003001	Developmental body structure (body structure)	900000000000448009
705345016	20170731	1	900000000000207008	308845004	en	900000000000003001	Embryonic endocrine structure (body structure)	900000000000448009
705424010	20050131	0	900000000000207008	308915003	en	900000000000003001	Activities, functions and processes (qualifier value)	900000000000020002
705446019	20170731	1	900000000000207008	308963000	en	900000000000003001	Intravascular injection (procedure)	900000000000448009
705757011	20170731	1	900000000000207008	119234009	en	900000000000003001	Central nervous system part (body structure)	900000000000448009
705768011	20170731	1	900000000000207008	119235005	en	900000000000003001	Brain part (body structure)	900000000000448009
705839019	20170731	1	900000000000207008	119243000	en	900000000000003001	Supratentorial brain part (body structure)	900000000000448009
706035017	20170731	1	900000000000207008	119264001	en	900000000000003001	Diencephalon part (body structure)	900000000000448009
706047011	20170731	1	900000000000207008	309524007	en	900000000000003001	Mass of trunk (finding)	900000000000448009
706379011	20170731	1	900000000000207008	309825002	en	900000000000003001	Spatial and relational concepts (qualifier value)	900000000000448009
707276013	20030131	0	900000000000207008	310787001	en	900000000000003001	Lung and mediastinal structures (body structure)	900000000000020002
707278014	20170731	1	900000000000207008	310789003	en	900000000000003001	Disorder of female genital tract (disorder)	900000000000448009
707365012	20170731	1	900000000000207008	119405001	en	900000000000003001	Hypothalamus part (body structure)	900000000000448009
708404010	20170731	1	900000000000207008	311805007	en	900000000000003001	Systematic surgical approaches (qualifier value)	900000000000448009
708600012	20170731	1	900000000000207008	311980000	en	900000000000003001	Drug, medicament or biological substance (substance)	900000000000448009
708895010	20020131	1	900000000000207008	119552005	en	900000000000003001	Diagnostic imaging procedure using X-rays (procedure)	900000000000020002
708903011	20170731	1	900000000000207008	312251004	en	900000000000003001	Computed tomography imaging - action (qualifier value)	900000000000448009
708905016	20170731	1	900000000000207008	119553000	en	900000000000003001	Venous system structure (body structure)	900000000000448009
708907012	20020131	1	900000000000207008	312254007	en	900000000000003001	Plain X-ray imaging - action (qualifier value)	900000000000020002
708943018	20030131	0	900000000000207008	312286002	en	900000000000003001	Post-surgical cardiovascular structure (body structure)	900000000000020002
708944012	20030131	0	900000000000207008	312287006	en	900000000000003001	Post-surgical vascular structure (body structure)	900000000000020002
708945013	20030131	0	900000000000207008	312288001	en	900000000000003001	Vascular graft (body structure)	900000000000020002
708953017	20170731	1	900000000000207008	312295005	en	900000000000003001	Clinical investigation (procedure)	900000000000448009
709085013	20170731	1	900000000000207008	312412007	en	900000000000003001	Substance categorized functionally (substance)	900000000000448009
709086014	20170731	1	900000000000207008	312413002	en	900000000000003001	Substance categorized structurally (substance)	900000000000448009
709088010	20170731	1	900000000000207008	312415009	en	900000000000003001	Chemical categorized structurally (substance)	900000000000448009
709093013	20030131	0	900000000000207008	312419003	en	900000000000003001	Respiratory and intrathoracic structures (body structure)	900000000000020002
709095018	20170731	1	900000000000207008	312421008	en	900000000000003001	Radionuclide imaging - action (qualifier value)	900000000000448009
709185011	20170731	1	900000000000207008	119587005	en	900000000000003001	Trunk injection (procedure)	900000000000448009
709205015	20170731	1	900000000000207008	119589008	en	900000000000003001	Trunk closure (procedure)	900000000000448009
709249018	20170731	1	900000000000207008	119593002	en	900000000000003001	Trunk repair (procedure)	900000000000448009
709417016	20170731	0	900000000000207008	312717002	en	900000000000003001	Regional musculoskeletal structure (body structure)	900000000000020002
709469014	20170731	1	900000000000207008	312763008	en	900000000000003001	Bone structure of trunk (body structure)	900000000000448009
709476016	20030131	0	900000000000207008	312769007	en	900000000000003001	Bone structure of spine and pelvis (body structure)	900000000000020002
709487012	20030131	0	900000000000207008	312779009	en	900000000000003001	Bone structure of head and neck (body structure)	900000000000020002
710920018	20170731	1	900000000000207008	119759004	en	900000000000003001	Cardiovascular system closure (procedure)	900000000000448009
710940013	20170731	1	900000000000207008	119761008	en	900000000000003001	Cardiovascular system repair (procedure)	900000000000448009
711363016	20170731	1	900000000000207008	119803000	en	900000000000003001	Abdominal artery injection (procedure)	900000000000448009
711374013	20170731	1	900000000000207008	119804006	en	900000000000003001	Thoracic artery injection (procedure)	900000000000448009
711406013	20170731	1	900000000000207008	119807004	en	900000000000003001	Thoracic artery closure (procedure)	900000000000448009
711426012	20170731	1	900000000000207008	119809001	en	900000000000003001	Thoracic artery repair (procedure)	900000000000448009
711629010	20170731	1	900000000000207008	314789007	en	900000000000003001	Diagnostic imaging equipment (physical object)	900000000000448009
714471015	20170731	1	900000000000207008	120149001	en	900000000000003001	Thorax injection (procedure)	900000000000448009
714480015	20170731	1	900000000000207008	120152009	en	900000000000003001	Thorax closure (procedure)	900000000000448009
714491010	20170731	1	900000000000207008	120155006	en	900000000000003001	Thorax repair (procedure)	900000000000448009
714553012	20170731	1	900000000000207008	120170007	en	900000000000003001	Abdomen injection (procedure)	900000000000448009
723706017	20170731	1	900000000000207008	122454008	en	900000000000003001	Embryonic nervous system structure (body structure)	900000000000448009
723772019	20140131	0	900000000000207008	122494005	en	900000000000003001	Cervical spine structure (body structure)	900000000000020002
723773012	20170731	1	900000000000207008	122495006	en	900000000000003001	Thoracic spine structure (body structure)	900000000000448009
723785016	20170731	1	900000000000207008	122503006	en	900000000000003001	Evaluation (procedure)	900000000000448009
723837012	20170731	1	900000000000207008	122544007	en	900000000000003001	Observation procedure (procedure)	900000000000448009
724271017	20170731	1	900000000000207008	122869004	en	900000000000003001	Measurement procedure (procedure)	900000000000448009
724370019	20170731	1	900000000000207008	122945004	en	900000000000003001	Procedure on skeletal system (procedure)	900000000000448009
724452016	20170731	1	900000000000012004	123005000	en	900000000000003001	Part of (attribute)	900000000000448009
724699017	20170731	1	900000000000207008	123037004	en	900000000000003001	Body structure (body structure)	900000000000448009
725676013	20020731	0	900000000000207008	349358000	en	900000000000003001	Radiopharmaceuticals (substance)	900000000000020002
727217018	20170731	1	900000000000207008	123850002	en	900000000000003001	Head part (body structure)	900000000000448009
727220014	20140131	0	900000000000207008	123852005	en	900000000000003001	Region of head (body structure)	900000000000020002
727329012	20040731	0	900000000000207008	123946008	en	900000000000003001	Disease by body site (disorder)	900000000000020002
727344013	20170731	1	900000000000207008	123959000	en	900000000000003001	Neck part (body structure)	900000000000448009
727345014	20060731	0	900000000000207008	123960005	en	900000000000003001	Region of trunk (body structure)	900000000000020002
727347018	20170731	1	900000000000207008	123961009	en	900000000000003001	Back region (body structure)	900000000000448009
729532017	20170731	1	900000000000207008	125676002	en	900000000000003001	Person (person)	900000000000448009
730620013	20170731	1	900000000000207008	126631009	en	900000000000003001	Neoplasm of head (disorder)	900000000000448009
730626019	20170731	1	900000000000207008	126637008	en	900000000000003001	Neoplasm of trunk (disorder)	900000000000448009
730634013	20170731	1	900000000000207008	126644004	en	900000000000003001	Neoplasm of pelvis (disorder)	900000000000448009
730979014	20170731	1	900000000000207008	126950007	en	900000000000003001	Neoplasm of nervous system (disorder)	900000000000448009
730980012	20170731	1	900000000000207008	126951006	en	900000000000003001	Neoplasm of central nervous system (disorder)	900000000000448009
730981011	20170731	1	900000000000207008	126952004	en	900000000000003001	Neoplasm of brain (disorder)	900000000000448009
730982016	20170731	1	900000000000207008	126953009	en	900000000000003001	Neoplasm of cerebrum (disorder)	900000000000448009
731051010	20170731	1	900000000000207008	127015005	en	900000000000003001	Neoplasm of endocrine gland (disorder)	900000000000448009
731060019	20170731	1	900000000000207008	127024001	en	900000000000003001	Neoplasm of pituitary gland (disorder)	900000000000448009
731061015	20170731	1	900000000000207008	127025000	en	900000000000003001	Neoplasm of craniopharyngeal duct (disorder)	900000000000448009
731408019	20170731	1	900000000000207008	127331007	en	900000000000003001	Neoplasm by body site (disorder)	900000000000448009
731423012	20170731	1	900000000000207008	127345001	en	900000000000003001	Disorder of endocrine gonad (disorder)	900000000000448009
731463013	20170731	1	900000000000207008	12738006	en	900000000000003001	Brain structure (body structure)	900000000000448009
731587013	20170731	1	900000000000012004	127489000	en	900000000000003001	Has active ingredient (attribute)	900000000000448009
731742012	20170731	1	900000000000207008	127777001	en	900000000000003001	Provider-specific procedure (procedure)	900000000000448009
731885012	20070131	0	900000000000207008	127944005	en	900000000000003001	Endocrine gonad (body structure)	900000000000020002
731888014	20070131	0	900000000000207008	127947003	en	900000000000003001	Surface region (body structure)	900000000000020002
732084012	20040731	0	900000000000207008	128121009	en	900000000000003001	Disease of trunk (disorder)	900000000000020002
732234014	20170731	1	900000000000207008	128262006	en	900000000000003001	Upper body structure (body structure)	900000000000448009
732235010	20170731	1	900000000000207008	128263001	en	900000000000003001	Lower body structure (body structure)	900000000000448009
732296014	20170731	1	900000000000207008	128319008	en	900000000000003001	Intracranial structure (body structure)	900000000000448009
732418014	20170731	1	900000000000207008	128427003	en	900000000000003001	Cardiac structure (body structure)	900000000000448009
732459015	20170731	1	900000000000207008	128462008	en	900000000000003001	Secondary malignant neoplastic disease (disorder)	900000000000448009
732532014	20170731	1	900000000000207008	128530007	en	900000000000003001	Entire bony skeleton (body structure)	900000000000448009
732984014	20170731	1	900000000000207008	128927009	en	900000000000003001	Procedure by method (procedure)	900000000000448009
733208010	20040731	0	900000000000207008	129125009	en	900000000000003001	Context-dependent procedure (procedure)	900000000000020002
733240014	20170731	1	900000000000207008	129152004	en	900000000000003001	Procedure on back (procedure)	900000000000448009
733307015	20170731	1	900000000000207008	12921003	en	900000000000003001	Pelvic structure (body structure)	900000000000448009
733333011	20170731	1	900000000000207008	129233004	en	900000000000003001	Procedure on bone (organ) (procedure)	900000000000448009
733369015	20170731	1	900000000000207008	129264002	en	900000000000003001	Action (qualifier value)	900000000000448009
733370019	20170731	1	900000000000207008	129265001	en	900000000000003001	Evaluation - action (qualifier value)	900000000000448009
733371015	20170731	1	900000000000207008	129266000	en	900000000000003001	Measurement - action (qualifier value)	900000000000448009
733373017	20170731	1	900000000000207008	129268004	en	900000000000003001	Observation - action (qualifier value)	900000000000448009
733377016	20170731	1	900000000000207008	129271007	en	900000000000003001	Management - action (qualifier value)	900000000000448009
733393013	20170731	1	900000000000207008	129284003	en	900000000000003001	Surgical action (qualifier value)	900000000000448009
733439014	20170731	1	900000000000207008	129325002	en	900000000000003001	Introduction - action (qualifier value)	900000000000448009
733440011	20170731	1	900000000000207008	129326001	en	900000000000003001	Injection - action (qualifier value)	900000000000448009
733460015	20170731	1	900000000000207008	129342008	en	900000000000003001	Surgical repair - action (qualifier value)	900000000000448009
733477015	20170731	1	900000000000207008	129357001	en	900000000000003001	Closure - action (qualifier value)	900000000000448009
733576014	20170731	1	900000000000207008	129445006	en	900000000000003001	Administration - action (qualifier value)	900000000000448009
735569019	20170731	1	900000000000012004	131195008	en	900000000000003001	Subject of information (attribute)	900000000000448009
739562016	20170731	1	900000000000207008	360023008	en	900000000000003001	Specialized action (qualifier value)	900000000000448009
739577012	20170731	1	900000000000207008	360037004	en	900000000000003001	Imaging - action (qualifier value)	900000000000448009
739766016	20170731	1	900000000000207008	360224006	en	900000000000003001	Investigation - action (qualifier value)	900000000000448009
740105017	20170731	1	900000000000207008	1417002	en	900000000000003001	Operation on face (procedure)	900000000000448009
741173015	20170731	1	900000000000207008	14799000	en	900000000000003001	Neoplasm, metastatic (morphologic abnormality)	900000000000448009
741221013	20170731	1	900000000000207008	360769001	en	900000000000003001	Type of bone (body structure)	900000000000448009
741237019	20170731	1	900000000000207008	360776006	en	900000000000003001	Region of cranial cavity (body structure)	900000000000448009
742105011	20170731	1	900000000000207008	361107003	en	900000000000003001	Entire genital system (body structure)	900000000000448009
742125010	20170731	1	900000000000207008	15328005	en	900000000000003001	Structure of suprasellar region (body structure)	900000000000448009
744721013	20170731	1	900000000000207008	361355005	en	900000000000003001	Entire head and neck (body structure)	900000000000448009
744770012	20170731	1	900000000000207008	361378004	en	900000000000003001	Entire skeleton (body structure)	900000000000448009
745010018	20170731	1	900000000000207008	17679005	en	900000000000003001	Injection of cardiovascular system (procedure)	900000000000448009
745787015	20020731	0	900000000000207008	18373002	en	900000000000003001	Nervous system function (function)	900000000000020002
746145016	20080731	0	900000000000207008	18629005	en	900000000000003001	Administration of medication (procedure)	900000000000020002
746992016	20170731	1	900000000000207008	361725000	en	900000000000003001	Entire axial skeleton (body structure)	900000000000448009
747026018	20170731	1	900000000000207008	361741004	en	900000000000003001	Entire thoracic cage (body structure)	900000000000448009
747608017	20020131	1	900000000000207008	362010009	en	900000000000003001	Entire heart AND pericardium (body structure)	900000000000020002
747651018	20170731	1	900000000000207008	362030008	en	900000000000003001	Entire arterial system (body structure)	900000000000448009
747715016	20170731	1	900000000000207008	362060003	en	900000000000003001	Entire venous system (body structure)	900000000000448009
748832013	20170731	1	900000000000207008	362583008	en	900000000000003001	Entire hypophyseal diverticulum (body structure)	900000000000448009
748882015	20170731	1	900000000000207008	362606005	en	900000000000003001	Entire organ cavity (body structure)	900000000000448009
748887014	20170731	1	900000000000207008	362608006	en	900000000000003001	Entire female (body structure)	900000000000448009
749060019	20170731	1	900000000000207008	362688008	en	900000000000003001	Entire middle mediastinum (body structure)	900000000000448009
749459018	20170731	1	900000000000207008	362873000	en	900000000000003001	Entire body part (body structure)	900000000000448009
749461010	20170731	1	900000000000207008	362874006	en	900000000000003001	Entire upper body (body structure)	900000000000448009
749463013	20170731	1	900000000000207008	362875007	en	900000000000003001	Entire lower body (body structure)	900000000000448009
749504015	20170731	1	900000000000207008	362884007	en	900000000000003001	Gland structure (body structure)	900000000000448009
749526019	20170731	1	900000000000207008	362889002	en	900000000000003001	Entire anatomical structure (body structure)	900000000000448009
749750015	20170731	1	900000000000207008	362937008	en	900000000000003001	Structure of viscus (body structure)	900000000000448009
750457018	20170731	1	900000000000207008	2119009	en	900000000000003001	Repair of blood vessel (procedure)	900000000000448009
750783012	20070131	0	900000000000207008	21483005	en	900000000000003001	Central nervous system structure (body structure)	900000000000020002
750818016	20070131	0	900000000000207008	21514008	en	900000000000003001	Urogenital structure (body structure)	900000000000020002
751127014	20170731	1	900000000000207008	21793004	en	900000000000003001	Connective tissue structure (body structure)	900000000000448009
752408013	20170731	1	900000000000207008	22943007	en	900000000000003001	Trunk structure (body structure)	900000000000448009
753422017	20040731	0	900000000000207008	23853001	en	900000000000003001	Disease of the central nervous system (disorder)	900000000000020002
754094011	20170731	1	900000000000207008	24456005	en	900000000000003001	Injection of soft tissue (procedure)	900000000000448009
754725010	20170731	1	900000000000207008	362958002	en	900000000000003001	Procedure by site (procedure)	900000000000448009
754728012	20170731	1	900000000000207008	362961001	en	900000000000003001	Procedure by intent (procedure)	900000000000448009
754733011	20170731	1	900000000000207008	362965005	en	900000000000003001	Disorder of body system (disorder)	900000000000448009
754736015	20170731	1	900000000000207008	362968007	en	900000000000003001	Disorder of reproductive system (disorder)	900000000000448009
754737012	20170731	1	900000000000207008	362969004	en	900000000000003001	Disorder of endocrine system (disorder)	900000000000448009
754754016	20170731	1	900000000000207008	362981000	en	900000000000003001	Qualifier value (qualifier value)	900000000000448009
754800011	20170731	1	900000000000207008	363023007	en	900000000000003001	Computerized axial tomography of site (procedure)	900000000000448009
754827010	20170731	1	900000000000207008	363046009	en	900000000000003001	Contrast radiology study by site (procedure)	900000000000448009
754855014	20170731	1	900000000000207008	363072000	en	900000000000003001	Diagnostic procedure by site (procedure)	900000000000448009
754912014	20170731	1	900000000000207008	363124003	en	900000000000003001	Female reproductive system disorder (disorder)	900000000000448009
754931015	20170731	1	900000000000207008	363141001	en	900000000000003001	Imaging of neck (procedure)	900000000000448009
754982017	20170731	1	900000000000207008	363186003	en	900000000000003001	Introduction of substance by body site (procedure)	900000000000448009
755017011	20170731	1	900000000000207008	363218004	en	900000000000003001	Musculoskeletal system surgical procedure (procedure)	900000000000448009
755047013	20170731	1	900000000000207008	363244004	en	900000000000003001	Nuclear medicine study by site (procedure)	900000000000448009
755069018	20170731	1	900000000000207008	363264009	en	900000000000003001	Plain film diagnostic procedure (procedure)	900000000000448009
755079016	20170731	1	900000000000207008	363273001	en	900000000000003001	Radiographic procedure on chest (procedure)	900000000000448009
755080018	20170731	1	900000000000207008	363274007	en	900000000000003001	Radiographic procedure on head (procedure)	900000000000448009
