id	effectiveTime	active	moduleId	definitionStatusId
303745009	20020131	1	900000000000207008	900000000000074008
303751004	20020131	1	900000000000207008	900000000000073002
303780008	20030731	1	900000000000207008	900000000000073002
303786002	20020131	1	900000000000207008	900000000000073002
303787006	20020131	1	900000000000207008	900000000000073002
303790000	20020131	1	900000000000207008	900000000000073002
303792008	20020131	1	900000000000207008	900000000000073002
303808007	20020131	1	900000000000207008	900000000000074008
303827001	20020131	1	900000000000207008	900000000000073002
303828006	20020131	1	900000000000207008	900000000000073002
303829003	20070731	1	900000000000207008	900000000000073002
303859008	20020731	1	900000000000207008	900000000000073002
303862006	20030131	0	900000000000207008	900000000000074008
303894001	20020131	1	900000000000207008	900000000000074008
303927002	20020131	1	900000000000207008	900000000000073002
303932001	20020131	1	900000000000207008	900000000000073002
303934000	20030731	0	900000000000207008	900000000000074008
303938002	20020131	1	900000000000207008	900000000000073002
304035006	20020131	1	900000000000207008	900000000000074008
304036007	20020131	1	900000000000207008	900000000000074008
304037003	20020131	1	900000000000207008	900000000000074008
304041004	20020131	1	900000000000207008	900000000000074008
304061005	20020131	1	900000000000207008	900000000000074008
304062003	20020131	1	900000000000207008	900000000000074008
304063008	20020131	1	900000000000207008	900000000000074008
304623008	20020131	1	900000000000207008	900000000000074008
304783003	20020131	1	900000000000207008	900000000000074008
305072005	20020131	1	900000000000207008	900000000000074008
306721000	20020131	1	900000000000207008	900000000000074008
306954006	20020131	1	900000000000207008	900000000000074008
306955007	20020131	1	900000000000207008	900000000000074008
308489006	20020131	1	900000000000207008	900000000000074008
308730000	20020131	1	900000000000207008	900000000000073002
308734009	20020131	1	900000000000207008	900000000000074008
308762002	20020131	1	900000000000207008	900000000000074008
308845004	20020131	1	900000000000207008	900000000000074008
308915003	20020131	1	900000000000207008	900000000000074008
308963000	20020131	1	900000000000207008	900000000000073002
309524007	20050131	1	900000000000207008	900000000000073002
309825002	20020131	1	900000000000207008	900000000000074008
310787001	20020131	1	900000000000207008	900000000000074008
310789003	20020731	1	900000000000207008	900000000000073002
311805007	20080131	0	900000000000207008	900000000000074008
311980000	20040731	0	900000000000207008	900000000000074008
312251004	20020131	1	900000000000207008	900000000000074008
312254007	20020131	1	900000000000207008	900000000000074008
312286002	20020131	1	900000000000207008	900000000000074008
312287006	20020131	1	900000000000207008	900000000000074008
312288001	20020131	1	900000000000207008	900000000000074008
312295005	20030131	0	900000000000207008	900000000000074008
312412007	20020131	1	900000000000207008	900000000000074008
312413002	20020131	1	900000000000207008	900000000000074008
312415009	20020131	1	900000000000207008	900000000000074008
312419003	20020131	1	900000000000207008	900000000000074008
312421008	20020131	1	900000000000207008	900000000000074008
312717002	20020131	1	900000000000207008	900000000000074008
312763008	20020131	1	900000000000207008	900000000000074008
312769007	20020131	1	900000000000207008	900000000000074008
312779009	20020131	1	900000000000207008	900000000000074008
314789007	20020131	1	900000000000207008	900000000000074008
349358000	20020131	1	900000000000207008	900000000000074008
360023008	20090731	0	900000000000207008	900000000000074008
360037004	20020131	1	900000000000207008	900000000000074008
360224006	20030131	0	900000000000207008	900000000000074008
360769001	20020131	1	900000000000207008	900000000000074008
360776006	20020131	1	900000000000207008	900000000000074008
361107003	20020131	1	900000000000207008	900000000000074008
361355005	20020131	1	900000000000207008	900000000000074008
361378004	20020131	1	900000000000207008	900000000000074008
361725000	20020131	1	900000000000207008	900000000000074008
361741004	20020131	1	900000000000207008	900000000000074008
362010009	20020131	1	900000000000207008	900000000000074008
362030008	20020131	1	900000000000207008	900000000000074008
362060003	20020131	1	900000000000207008	900000000000074008
362583008	20020131	1	900000000000207008	900000000000074008
362606005	20020131	1	900000000000207008	900000000000074008
362608006	20020131	1	900000000000207008	900000000000074008
362688008	20020131	1	900000000000207008	900000000000074008
362873000	20020131	1	900000000000207008	900000000000074008
362874006	20020131	1	900000000000207008	900000000000074008
362875007	20020131	1	900000000000207008	900000000000074008
362884007	20020131	1	900000000000207008	900000000000074008
362889002	20020131	1	900000000000207008	900000000000074008
362937008	20020131	1	900000000000207008	900000000000074008
362958002	20020131	1	900000000000207008	900000000000073002
362961001	20020131	1	900000000000207008	900000000000073002
362965005	20020131	1	900000000000207008	900000000000073002
362968007	20020131	1	900000000000207008	900000000000073002
362969004	20020131	1	900000000000207008	900000000000073002
362981000	20020131	1	900000000000207008	900000000000074008
363023007	20020731	1	900000000000207008	900000000000073002
363046009	20090731	1	900000000000207008	900000000000073002
363072000	20020131	1	900000000000207008	900000000000073002
363124003	20150131	1	900000000000207008	900000000000073002
363141001	20030731	1	900000000000207008	900000000000073002
363186003	20070131	1	900000000000207008	900000000000073002
363218004	20050731	0	900000000000207008	900000000000074008
363244004	20030131	1	900000000000207008	900000000000073002
363264009	20030731	0	900000000000207008	900000000000074008
363273001	20040731	0	900000000000207008	900000000000074008
363274007	20030731	0	900000000000207008	900000000000074008
363276009	20020131	1	900000000000207008	900000000000073002
363277000	20020131	1	900000000000207008	900000000000073002
363278005	20070731	1	900000000000207008	900000000000074008
363309004	20020131	1	900000000000207008	900000000000073002
363320004	20020731	1	900000000000207008	900000000000073002
363346000	20020131	1	900000000000207008	900000000000073002
363482009	20020731	1	900000000000207008	900000000000073002
363574006	20020131	1	900000000000207008	900000000000074008
363589002	20110131	1	900000000000012004	900000000000074008
363675004	20020131	1	900000000000207008	900000000000074008
363678002	20020131	1	900000000000207008	900000000000074008
363679005	20020131	1	900000000000207008	900000000000073002
363680008	20020131	1	900000000000207008	900000000000073002
363691001	20020131	1	900000000000207008	900000000000073002
363698007	20110131	1	900000000000012004	900000000000074008
363699004	20110131	1	900000000000012004	900000000000074008
363700003	20110131	1	900000000000012004	900000000000074008
363701004	20110131	1	900000000000012004	900000000000074008
363702006	20110131	1	900000000000012004	900000000000074008
363703001	20110131	1	900000000000012004	900000000000074008
363704007	20110131	1	900000000000012004	900000000000074008
363705008	20110131	1	900000000000012004	900000000000074008
363709002	20110131	1	900000000000012004	900000000000074008
363710007	20110131	1	900000000000012004	900000000000074008
363713009	20110131	1	900000000000012004	900000000000074008
363714003	20110131	1	900000000000012004	900000000000074008
363743006	20020131	1	900000000000207008	900000000000074008
363787002	20020131	1	900000000000207008	900000000000074008
363788007	20020131	1	900000000000207008	900000000000074008
363820009	20020131	1	900000000000207008	900000000000074008
364644000	20020131	1	900000000000207008	900000000000074008
367636007	20020731	0	900000000000207008	900000000000074008
367639000	20020731	0	900000000000207008	900000000000074008
367640003	20020731	0	900000000000207008	900000000000074008
367651003	20020131	1	900000000000207008	900000000000074008
370115009	20020131	1	900000000000207008	900000000000074008
370129005	20110131	1	900000000000012004	900000000000074008
370130000	20110131	1	900000000000012004	900000000000074008
370131001	20110131	1	900000000000012004	900000000000074008
370132008	20110131	1	900000000000012004	900000000000074008
370133003	20110131	1	900000000000012004	900000000000074008
370134009	20110131	1	900000000000012004	900000000000074008
370135005	20110131	1	900000000000012004	900000000000074008
370136006	20110131	1	900000000000012004	900000000000074008
370227000	20050131	0	900000000000207008	900000000000074008
371571005	20020731	1	900000000000207008	900000000000073002
371572003	20080731	1	900000000000207008	900000000000074008
371575001	20020731	1	900000000000207008	900000000000073002
371881003	20110131	1	900000000000012004	900000000000074008
371982006	20020731	1	900000000000207008	900000000000073002
371983001	20020731	1	900000000000207008	900000000000073002
372062007	20020731	1	900000000000207008	900000000000073002
372063002	20020731	1	900000000000207008	900000000000073002
372087000	20020731	1	900000000000207008	900000000000073002
373205008	20020731	1	900000000000207008	900000000000073002
373311009	20080131	0	900000000000207008	900000000000074008
373324009	20080131	1	900000000000207008	900000000000074008
373351007	20020731	1	900000000000207008	900000000000073002
373782009	20020731	1	900000000000207008	900000000000074008
373873005	20020731	1	900000000000207008	900000000000074008
385420005	20030131	1	900000000000207008	900000000000074008
385487005	20030131	1	900000000000207008	900000000000073002
386053000	20030131	1	900000000000207008	900000000000073002
386609006	20040731	1	900000000000207008	900000000000073002
387713003	20030131	1	900000000000207008	900000000000073002
387910009	20030131	1	900000000000207008	900000000000074008
387922007	20030131	1	900000000000207008	900000000000073002
387927001	20030731	1	900000000000207008	900000000000073002
389079005	20030131	1	900000000000207008	900000000000074008
392242000	20030131	1	900000000000207008	900000000000073002
394658006	20030131	1	900000000000207008	900000000000074008
394734003	20030131	1	900000000000207008	900000000000074008
394898006	20080731	1	900000000000207008	900000000000074008
394914008	20030131	1	900000000000207008	900000000000074008
395983004	20070731	0	900000000000207008	900000000000074008
399035005	20030731	1	900000000000207008	900000000000074008
399100005	20030731	1	900000000000207008	900000000000073002
399244003	20030731	1	900000000000207008	900000000000073002
399902003	20030731	1	900000000000207008	900000000000073002
399913000	20030731	1	900000000000207008	900000000000074008
399981008	20030731	1	900000000000207008	900000000000073002
400177003	20030731	1	900000000000207008	900000000000074008
404684003	20040131	1	900000000000207008	900000000000074008
405813007	20110131	1	900000000000012004	900000000000074008
405814001	20110131	1	900000000000012004	900000000000074008
405815000	20110131	1	900000000000012004	900000000000074008
405816004	20110131	1	900000000000012004	900000000000074008
406121007	20040131	1	900000000000207008	900000000000074008
406122000	20040131	1	900000000000207008	900000000000073002
406455002	20040131	1	900000000000207008	900000000000074008
407935004	20040131	1	900000000000207008	900000000000074008
408729009	20110131	1	900000000000012004	900000000000074008
408730004	20110131	1	900000000000012004	900000000000074008
408731000	20110131	1	900000000000012004	900000000000074008
408732007	20110131	1	900000000000012004	900000000000074008
408739003	20110131	1	900000000000012004	900000000000074008
408766003	20040731	1	900000000000207008	900000000000073002
409598001	20050131	0	900000000000207008	900000000000074008
409708007	20040731	1	900000000000207008	900000000000074008
410510008	20040731	1	900000000000207008	900000000000074008
410662002	20110131	1	900000000000012004	900000000000074008
410675002	20110131	1	900000000000012004	900000000000074008
410942007	20040731	1	900000000000207008	900000000000074008
411116001	20110131	1	900000000000012004	900000000000074008
413344004	20040731	1	900000000000207008	900000000000074008
413477004	20050131	1	900000000000207008	900000000000074008
413815006	20050131	1	900000000000207008	900000000000073002
414053005	20050131	1	900000000000207008	900000000000074008
414057006	20050131	1	900000000000207008	900000000000074008
414058001	20050131	1	900000000000207008	900000000000074008
414457001	20050131	1	900000000000207008	900000000000073002
414458006	20050131	1	900000000000207008	900000000000073002
414679000	20110131	1	900000000000012004	900000000000074008
415231009	20050131	1	900000000000207008	900000000000073002
415232002	20050131	1	900000000000207008	900000000000073002
416118004	20050731	1	900000000000207008	900000000000074008
416152001	20050731	1	900000000000207008	900000000000074008
416319003	20050731	1	900000000000207008	900000000000074008
416550000	20050731	1	900000000000207008	900000000000074008
416631005	20050731	1	900000000000207008	900000000000074008
416775004	20050731	1	900000000000207008	900000000000074008
416939005	20050731	1	900000000000207008	900000000000074008
416949008	20050731	1	900000000000207008	900000000000074008
416972005	20130731	0	900000000000207008	900000000000074008
417437006	20050731	1	900000000000207008	900000000000074008
417881006	20060131	1	900000000000207008	900000000000074008
418023006	20070731	1	900000000000207008	900000000000073002
418272005	20070131	1	900000000000207008	900000000000073002
418332004	20060131	1	900000000000207008	900000000000073002
418775008	20110131	1	900000000000012004	900000000000074008
418891003	20070731	1	900000000000207008	900000000000073002
419066007	20110131	1	900000000000012004	900000000000074008
419394006	20070731	1	900000000000207008	900000000000073002
419656003	20060131	1	900000000000207008	900000000000074008
419661001	20100131	0	900000000000207008	900000000000074008
419673001	20070731	1	900000000000207008	900000000000073002
420345000	20060731	1	900000000000207008	900000000000074008
420473002	20060731	1	900000000000207008	900000000000074008
420769004	20060731	1	900000000000207008	900000000000074008
421060004	20060731	1	900000000000207008	900000000000074008
421663001	20060731	1	900000000000207008	900000000000074008
422840005	20070131	1	900000000000207008	900000000000073002
424226004	20110131	1	900000000000012004	900000000000074008
424244007	20110131	1	900000000000012004	900000000000074008
424361007	20110131	1	900000000000012004	900000000000074008
424398008	20070131	1	900000000000207008	900000000000073002
424876005	20110131	1	900000000000012004	900000000000074008
425391005	20110131	1	900000000000012004	900000000000074008
426730003	20070731	1	900000000000207008	900000000000073002
427052007	20070731	1	900000000000207008	900000000000073002
428061005	20080131	1	900000000000207008	900000000000073002
429033009	20080131	1	900000000000207008	900000000000073002
429858000	20080731	1	900000000000207008	900000000000073002
429864007	20080731	1	900000000000207008	900000000000073002
429867000	20080731	1	900000000000207008	900000000000073002
429877003	20080731	1	900000000000207008	900000000000073002
429927002	20080731	1	900000000000207008	900000000000073002
430439002	20080731	1	900000000000207008	900000000000073002
430447002	20080731	1	900000000000207008	900000000000073002
430448007	20080731	1	900000000000207008	900000000000073002
431326009	20080731	1	900000000000207008	900000000000073002
431714002	20080731	1	900000000000207008	900000000000073002
431837001	20080731	1	900000000000207008	900000000000073002
432102000	20080731	1	900000000000207008	900000000000073002
432370003	20080731	1	900000000000207008	900000000000073002
432525007	20080731	1	900000000000207008	900000000000073002
432630004	20080731	1	900000000000207008	900000000000073002
433270008	20080731	1	900000000000207008	900000000000073002
433761009	20080731	1	900000000000207008	900000000000073002
434438003	20080731	1	900000000000207008	900000000000073002
440252007	20090131	1	900000000000207008	900000000000073002
440331001	20090131	1	900000000000207008	900000000000073002
441875004	20090731	1	900000000000207008	900000000000073002
441900009	20090731	1	900000000000207008	900000000000074008
441958009	20090731	1	900000000000207008	900000000000073002
441985002	20090731	1	900000000000207008	900000000000073002
441987005	20090731	1	900000000000207008	900000000000073002
442083009	20090731	1	900000000000207008	900000000000074008
442116008	20090731	1	900000000000207008	900000000000073002
443365001	20100131	1	900000000000207008	900000000000073002
443408003	20100131	1	900000000000207008	900000000000073002
443432005	20100131	1	900000000000207008	900000000000073002
444618009	20100731	1	900000000000207008	900000000000073002
444628000	20100731	1	900000000000207008	900000000000073002
444630003	20100731	1	900000000000207008	900000000000073002
444633001	20100731	1	900000000000207008	900000000000073002
444674001	20100731	1	900000000000207008	900000000000073002
444708006	20100731	1	900000000000207008	900000000000073002
444709003	20100731	1	900000000000207008	900000000000073002
444758004	20100731	1	900000000000207008	900000000000073002
445583005	20100731	1	900000000000207008	900000000000073002
446428008	20110131	1	900000000000207008	900000000000073002
448335009	20110731	1	900000000000207008	900000000000073002
448760006	20110731	1	900000000000207008	900000000000073002
450438002	20120731	1	900000000000207008	900000000000073002
609096000	20130731	1	900000000000012004	900000000000074008
609521009	20130731	1	900000000000207008	900000000000073002
609523007	20130731	1	900000000000207008	900000000000074008
609616003	20130731	1	900000000000207008	900000000000074008
609617007	20130731	1	900000000000207008	900000000000074008
609619005	20130731	1	900000000000207008	900000000000073002
609620004	20130731	1	900000000000207008	900000000000073002
609625009	20130731	1	900000000000207008	900000000000073002
609626005	20130731	1	900000000000207008	900000000000073002
609637006	20130731	1	900000000000207008	900000000000073002
698967008	20140131	1	900000000000207008	900000000000074008
699589007	20140131	1	900000000000207008	900000000000074008
699590003	20140131	1	900000000000207008	900000000000074008
699592006	20140131	1	900000000000207008	900000000000074008
699593001	20140131	1	900000000000207008	900000000000074008
699690009	20140131	1	900000000000207008	900000000000074008
699691008	20140131	1	900000000000207008	900000000000074008
699879001	20140131	1	900000000000207008	900000000000074008
699880003	20140131	1	900000000000207008	900000000000074008
699881004	20140131	1	900000000000207008	900000000000074008
699884007	20140131	1	900000000000207008	900000000000074008
702420007	20140731	1	900000000000207008	900000000000073002
702430003	20140731	1	900000000000207008	900000000000073002
702435008	20140731	1	900000000000207008	900000000000073002
702485004	20140731	1	900000000000207008	900000000000073002
702517002	20140731	1	900000000000207008	900000000000074008
702518007	20140731	1	900000000000207008	900000000000073002
704318007	20150131	1	900000000000012004	900000000000074008
704319004	20150131	1	900000000000012004	900000000000074008
704320005	20150131	1	900000000000012004	900000000000074008
704321009	20150131	1	900000000000012004	900000000000074008
704322002	20150131	1	900000000000012004	900000000000074008
704323007	20150131	1	900000000000012004	900000000000074008
704324001	20150131	1	900000000000012004	900000000000074008
704325000	20150131	1	900000000000012004	900000000000074008
704326004	20150131	1	900000000000012004	900000000000074008
704327008	20150131	1	900000000000012004	900000000000074008
704346009	20150131	1	900000000000012004	900000000000074008
704347000	20150131	1	900000000000012004	900000000000074008
704647008	20150131	1	900000000000012004	900000000000074008
709548006	20150731	1	900000000000207008	900000000000073002
710073000	20150731	1	900000000000207008	900000000000073002
711232001	20150731	1	900000000000207008	900000000000073002
711278009	20150731	1	900000000000207008	900000000000073002
712727001	20160131	1	900000000000207008	900000000000073002
712855008	20160131	1	900000000000207008	900000000000073002
714488006	20160131	1	900000000000207008	900000000000074008
714645007	20160131	1	900000000000207008	900000000000074008
715245005	20160731	1	900000000000207008	900000000000073002
715289005	20160731	1	900000000000207008	900000000000073002
715291002	20160731	1	900000000000207008	900000000000073002
715294005	20160731	1	900000000000207008	900000000000073002
715588003	20160731	1	900000000000207008	900000000000073002
715692000	20160731	1	900000000000207008	900000000000073002
715959009	20160731	1	900000000000207008	900000000000073002
718497002	20170131	1	900000000000012004	900000000000074008
719715003	20170131	1	900000000000207008	900000000000074008
719722006	20170131	1	900000000000207008	900000000000074008
719898006	20170131	1	900000000000207008	900000000000073002
719982003	20170131	1	900000000000207008	900000000000074008
726542003	20170731	1	900000000000012004	900000000000074008
726633004	20170731	1	900000000000207008	900000000000074008
726634005	20170731	1	900000000000207008	900000000000074008
732943007	20170731	1	900000000000012004	900000000000074008
732944001	20170731	1	900000000000012004	900000000000074008
732945000	20170731	1	900000000000012004	900000000000074008
732946004	20170731	1	900000000000012004	900000000000074008
732947008	20170731	1	900000000000012004	900000000000074008
733928003	20170731	1	900000000000012004	900000000000074008
733930001	20170731	1	900000000000012004	900000000000074008
733931002	20170731	1	900000000000012004	900000000000074008
733932009	20170731	1	900000000000012004	900000000000074008
733933004	20170731	1	900000000000012004	900000000000074008
734136001	20170731	1	900000000000012004	900000000000074008
734137005	20170731	1	900000000000012004	900000000000074008
582101000119108	20170131	1	900000000000207008	900000000000073002
900000000000003001	20020131	1	900000000000012004	900000000000074008
900000000000006009	20020131	1	900000000000012004	900000000000074008
900000000000010007	20020131	1	900000000000012004	900000000000074008
900000000000011006	20020131	1	900000000000012004	900000000000074008
900000000000013009	20020131	1	900000000000012004	900000000000074008
900000000000073002	20020131	1	900000000000012004	900000000000074008
900000000000074008	20020131	1	900000000000012004	900000000000074008
900000000000441003	20020131	1	900000000000012004	900000000000074008
900000000000442005	20020131	1	900000000000012004	900000000000074008
900000000000443000	20020131	1	900000000000012004	900000000000074008
900000000000444006	20020131	1	900000000000012004	900000000000074008
900000000000445007	20020131	1	900000000000012004	900000000000074008
900000000000446008	20020131	1	900000000000012004	900000000000074008
900000000000449001	20020131	1	900000000000012004	900000000000074008
900000000000450001	20020131	1	900000000000012004	900000000000074008
900000000000451002	20020131	1	900000000000012004	900000000000074008
900000000000454005	20020131	1	900000000000012004	900000000000074008
900000000000457003	20020131	1	900000000000012004	900000000000074008
900000000000511003	20020131	1	900000000000012004	900000000000074008
900000000000548007	20020131	1	900000000000012004	900000000000074008
900000000000549004	20020131	1	900000000000012004	900000000000074008
900000000000550004	20020131	1	900000000000012004	900000000000074008
